casename,rgas,gam,cp,cv,cfl,sfac,d_max,d_var,facsec,fcorr,nsteps,nrkuts,guess_method,ni,nj,pstag,tstag,alpha,rfin,p,dt,converged,iterations,dro_max,dro_avg
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01544452104946379,0.8,0.0001,0.01,0,0,100000,1,2,53,37,100000.0,300.0,0.0,0.25,85000.0,3.6361329555511475,1,41450.0,9.94185e-05,2.11871e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01,0.8,0.0001,0.01,0,0,100000,1,2,53,37,100000.0,300.0,0.0,0.25,85000.0,5.250511407852173,1,61350.0,6.38175e-05,1.274e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01544452104946379,0.8,0.0001,0.01,0,0,100000,2,2,53,37,100000.0,300.0,0.0,0.25,85000.0,6.842870473861694,1,41450.0,9.94952e-05,2.11811e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01544452104946379,0.8,0.0001,0.01,0,0,100000,3,2,53,37,100000.0,300.0,0.0,0.25,85000.0,10.007030010223389,1,41450.0,9.95055e-05,2.11789e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01,0.8,0.0001,0.01,0,0,100000,2,2,53,37,100000.0,300.0,0.0,0.25,85000.0,10.006028175354004,1,61350.0,6.38294e-05,1.27318e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.023853323044733008,0.8,0.0001,0.01,0,0,100000,1,2,53,37,100000.0,300.0,0.0,0.25,85000.0,3.4213099479675293,1,38950.0,0.00015343,3.03368e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01,0.8,0.0001,0.01,0,0,100000,3,2,53,37,100000.0,300.0,0.0,0.25,85000.0,14.718401432037354,1,61400.0,6.38409e-05,1.27395e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.023853323044733008,0.8,0.0001,0.01,0,0,100000,2,2,53,37,100000.0,300.0,0.0,0.25,85000.0,6.308026075363159,1,38950.0,0.000153686,3.03442e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01544452104946379,0.8,0.0001,0.01,0,0,100000,4,2,53,37,100000.0,300.0,0.0,0.25,85000.0,13.379801511764526,1,41450.0,9.94878e-05,2.11815e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01,0.8,0.0001,0.01,0,0,100000,4,2,53,37,100000.0,300.0,0.0,0.25,85000.0,19.32986307144165,1,61400.0,6.38362e-05,1.27431e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.023853323044733008,0.8,0.0001,0.01,0,0,100000,3,2,53,37,100000.0,300.0,0.0,0.25,85000.0,9.524072647094727,1,38950.0,0.000153695,3.03516e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.03684031498640387,0.8,0.0001,0.01,0,0,100000,1,2,53,37,100000.0,300.0,0.0,0.25,85000.0,2.5721805095672607,1,29800.0,0.000237197,4.53381e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01544452104946379,0.8,0.0001,0.01,0,0,100000,5,2,53,37,100000.0,300.0,0.0,0.25,85000.0,16.321045637130737,1,41450.0,9.94848e-05,2.11798e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.03684031498640387,0.8,0.0001,0.01,0,0,100000,2,2,53,37,100000.0,300.0,0.0,0.25,85000.0,4.832835674285889,1,29800.0,0.000237799,4.53637e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01,0.8,0.0001,0.01,0,0,100000,5,2,53,37,100000.0,300.0,0.0,0.25,85000.0,24.06667709350586,1,61400.0,6.38236e-05,1.27378e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.023853323044733008,0.8,0.0001,0.01,0,0,100000,4,2,53,37,100000.0,300.0,0.0,0.25,85000.0,12.303254842758179,1,38950.0,0.000153666,3.03402e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.05689810202763908,0.8,0.0001,0.01,0,0,100000,1,2,53,37,100000.0,300.0,0.0,0.25,85000.0,1.8339731693267822,1,20950.0,0.000367662,7.11304e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.03684031498640387,0.8,0.0001,0.01,0,0,100000,3,2,53,37,100000.0,300.0,0.0,0.25,85000.0,7.149053335189819,1,29800.0,0.000237802,4.5359e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.05689810202763908,0.8,0.0001,0.01,0,0,100000,2,2,53,37,100000.0,300.0,0.0,0.25,85000.0,3.3886520862579346,1,20850.0,0.000369145,7.11849e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.08787639344404101,0.8,0.0001,0.01,0,0,100000,1,2,53,37,100000.0,300.0,0.0,0.25,85000.0,1.4873414039611816,1,16550.0,0.000570338,1.09461e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.05689810202763908,0.8,0.0001,0.01,0,0,100000,3,2,53,37,100000.0,300.0,0.0,0.25,85000.0,5.0556440353393555,1,20850.0,0.000369093,7.11846e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.03684031498640387,0.8,0.0001,0.01,0,0,100000,4,2,53,37,100000.0,300.0,0.0,0.25,85000.0,9.436888694763184,1,29800.0,0.000237807,4.53589e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.023853323044733008,0.8,0.0001,0.01,0,0,100000,5,2,53,37,100000.0,300.0,0.0,0.25,85000.0,15.37113356590271,1,38950.0,0.000153674,3.03456e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.08787639344404101,0.8,0.0001,0.01,0,0,100000,2,2,53,37,100000.0,300.0,0.0,0.25,85000.0,2.579901695251465,1,15250.0,0.000573788,1.09163e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.05689810202763908,0.8,0.0001,0.01,0,0,100000,4,2,53,37,100000.0,300.0,0.0,0.25,85000.0,6.660704612731934,1,20900.0,0.000369114,7.11845e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.13572088082974532,0.8,0.0001,0.01,0,0,100000,1,2,53,37,100000.0,300.0,0.0,0.25,85000.0,1.1434690952301025,1,12450.0,0.000887041,1.69233e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.03684031498640387,0.8,0.0001,0.01,0,0,100000,5,2,53,37,100000.0,300.0,0.0,0.25,85000.0,11.592586517333984,1,29800.0,0.000237812,4.53544e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.05689810202763908,0.8,0.0001,0.01,0,0,100000,5,2,53,37,100000.0,300.0,0.0,0.25,85000.0,8.231375455856323,1,20850.0,0.000369098,7.11759e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.08787639344404101,0.8,0.0001,0.01,0,0,100000,3,2,53,37,100000.0,300.0,0.0,0.25,85000.0,3.744643449783325,1,15300.0,0.000573733,1.09221e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.13572088082974532,0.8,0.0001,0.01,0,0,100000,2,2,53,37,100000.0,300.0,0.0,0.25,85000.0,2.109062910079956,1,12450.0,0.000895667,1.69675e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.08787639344404101,0.8,0.0001,0.01,0,0,100000,4,2,53,37,100000.0,300.0,0.0,0.25,85000.0,4.830885648727417,1,15250.0,0.000573702,1.09179e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.20961440008267682,0.8,0.0001,0.01,0,0,100000,2,2,53,37,100000.0,300.0,0.0,0.25,85000.0,0.21304678916931152,2,1,inf,inf
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.13572088082974532,0.8,0.0001,0.01,0,0,100000,3,2,53,37,100000.0,300.0,0.0,0.25,85000.0,3.0112619400024414,1,12450.0,0.000895401,1.69686e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.20961440008267682,0.8,0.0001,0.01,0,0,100000,1,2,53,37,100000.0,300.0,0.0,0.25,85000.0,0.9302074909210205,1,9850.0,0.00138508,2.62257e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.32373940143476265,0.8,0.0001,0.01,0,0,100000,1,2,53,37,100000.0,300.0,0.0,0.25,85000.0,0.14603352546691895,2,350.0,4.51995,0.0687592
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.08787639344404101,0.8,0.0001,0.01,0,0,100000,5,2,53,37,100000.0,300.0,0.0,0.25,85000.0,6.0831615924835205,1,15250.0,0.000573695,1.09196e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.13572088082974532,0.8,0.0001,0.01,0,0,100000,4,2,53,37,100000.0,300.0,0.0,0.25,85000.0,4.006484746932983,1,12450.0,0.00089539,1.69666e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.20961440008267682,0.8,0.0001,0.01,0,0,100000,3,2,53,37,100000.0,300.0,0.0,0.25,85000.0,2.4215409755706787,1,9800.0,0.00140534,2.6373e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.32373940143476265,0.8,0.0001,0.01,0,0,100000,2,2,53,37,100000.0,300.0,0.0,0.25,85000.0,1.413318157196045,1,8100.0,0.00222897,4.12773e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.13572088082974532,0.8,0.0001,0.01,0,0,100000,5,2,53,37,100000.0,300.0,0.0,0.25,85000.0,4.856677532196045,1,12450.0,0.000895417,1.69678e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.5,0.8,0.0001,0.01,0,0,100000,1,2,53,37,100000.0,300.0,0.0,0.25,85000.0,0.11702561378479004,2,50.0,0.388496,0.0117452
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.20961440008267682,0.8,0.0001,0.01,0,0,100000,4,2,53,37,100000.0,300.0,0.0,0.25,85000.0,3.114699125289917,1,9800.0,0.00140522,2.63741e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.32373940143476265,0.8,0.0001,0.01,0,0,100000,3,2,53,37,100000.0,300.0,0.0,0.25,85000.0,1.9514389038085938,1,8100.0,0.00222637,4.12928e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.20961440008267682,0.8,0.0001,0.01,0,0,100000,5,2,53,37,100000.0,300.0,0.0,0.25,85000.0,3.8658666610717773,1,9800.0,0.00140522,2.63727e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.5,0.8,0.0001,0.01,0,0,100000,2,2,53,37,100000.0,300.0,0.0,0.25,85000.0,1.1802637577056885,1,7000.0,0.0035885,6.52269e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.32373940143476265,0.8,0.0001,0.01,0,0,100000,4,2,53,37,100000.0,300.0,0.0,0.25,85000.0,2.526564121246338,1,8100.0,0.00222576,4.12917e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.5,0.8,0.0001,0.01,0,0,100000,3,2,53,37,100000.0,300.0,0.0,0.25,85000.0,1.6903774738311768,1,7000.0,0.00358159,6.53213e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.32373940143476265,0.8,0.0001,0.01,0,0,100000,5,2,53,37,100000.0,300.0,0.0,0.25,85000.0,3.108694076538086,1,8100.0,0.00222579,4.12932e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.5,0.8,0.0001,0.01,0,0,100000,4,2,53,37,100000.0,300.0,0.0,0.25,85000.0,2.1975042819976807,1,7000.0,0.00357791,6.53157e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.5,0.8,0.0001,0.01,0,0,100000,5,2,53,37,100000.0,300.0,0.0,0.25,85000.0,2.6836211681365967,1,7000.0,0.0035782,6.5313e-05
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01,0.8,0.0001,0.01,0,0,100000,1,2,53,37,100000.0,300.0,0.0,0.25,85000.0,5.183729648590088,1,61350.0,6.38175e-05,1.274e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01,0.8,0.0001,0.01,0,0,100000,1,2,53,37,100000.0,300.0,0.0,0.25,85000.0,5.218736410140991,1,61350.0,6.38175e-05,1.274e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01,0.8,0.0001,0.01,0,0,100000,2,2,53,37,100000.0,300.0,0.0,0.25,85000.0,9.755398750305176,1,61350.0,6.38294e-05,1.27318e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01,0.8,0.0001,0.01,0,0,100000,2,2,53,37,100000.0,300.0,0.0,0.25,85000.0,9.757399320602417,1,61350.0,6.38294e-05,1.27318e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01544452104946379,0.8,0.0001,0.01,0,0,100000,1,2,53,37,100000.0,300.0,0.0,0.25,85000.0,3.4922850131988525,1,41450.0,9.94185e-05,2.11871e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01544452104946379,0.8,0.0001,0.01,0,0,100000,1,2,53,37,100000.0,300.0,0.0,0.25,85000.0,3.5032882690429688,1,41450.0,9.94185e-05,2.11871e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01,0.8,0.0001,0.01,0,0,100000,3,2,53,37,100000.0,300.0,0.0,0.25,85000.0,14.356435537338257,1,61400.0,6.38409e-05,1.27395e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01,0.8,0.0001,0.01,0,0,100000,3,2,53,37,100000.0,300.0,0.0,0.25,85000.0,14.40544605255127,1,61400.0,6.38409e-05,1.27395e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01,0.8,0.0001,0.01,0,0,100000,4,2,53,37,100000.0,300.0,0.0,0.25,85000.0,18.990487813949585,1,61400.0,6.38362e-05,1.27431e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01,0.8,0.0001,0.01,0,0,100000,4,2,53,37,100000.0,300.0,0.0,0.25,85000.0,19.036498069763184,1,61400.0,6.38362e-05,1.27431e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01544452104946379,0.8,0.0001,0.01,0,0,100000,2,2,53,37,100000.0,300.0,0.0,0.25,85000.0,6.595387697219849,1,41450.0,9.94952e-05,2.11811e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01544452104946379,0.8,0.0001,0.01,0,0,100000,2,2,53,37,100000.0,300.0,0.0,0.25,85000.0,6.675405979156494,1,41450.0,9.94952e-05,2.11811e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01544452104946379,0.8,0.0001,0.01,0,0,100000,3,2,53,37,100000.0,300.0,0.0,0.25,85000.0,9.713056087493896,1,41450.0,9.95055e-05,2.11789e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01544452104946379,0.8,0.0001,0.01,0,0,100000,3,2,53,37,100000.0,300.0,0.0,0.25,85000.0,9.698053121566772,1,41450.0,9.95055e-05,2.11789e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.023853323044733008,0.8,0.0001,0.01,0,0,100000,1,2,53,37,100000.0,300.0,0.0,0.25,85000.0,3.278672933578491,1,38950.0,0.00015343,3.03368e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.023853323044733008,0.8,0.0001,0.01,0,0,100000,1,2,53,37,100000.0,300.0,0.0,0.25,85000.0,3.307680130004883,1,38950.0,0.00015343,3.03368e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01,0.8,0.0001,0.01,0,0,100000,5,2,53,37,100000.0,300.0,0.0,0.25,85000.0,23.53733205795288,1,61400.0,6.38236e-05,1.27378e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01,0.8,0.0001,0.01,0,0,100000,5,2,53,37,100000.0,300.0,0.0,0.25,85000.0,23.613349199295044,1,61400.0,6.38236e-05,1.27378e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01544452104946379,0.8,0.0001,0.01,0,0,100000,4,2,53,37,100000.0,300.0,0.0,0.25,85000.0,12.935934066772461,1,41450.0,9.94878e-05,2.11815e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01544452104946379,0.8,0.0001,0.01,0,0,100000,4,2,53,37,100000.0,300.0,0.0,0.25,85000.0,12.956416606903076,1,41450.0,9.94878e-05,2.11815e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.023853323044733008,0.8,0.0001,0.01,0,0,100000,2,2,53,37,100000.0,300.0,0.0,0.25,85000.0,6.287080526351929,1,38950.0,0.000153686,3.03442e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.023853323044733008,0.8,0.0001,0.01,0,0,100000,2,2,53,37,100000.0,300.0,0.0,0.25,85000.0,6.225066423416138,1,38950.0,0.000153686,3.03442e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01544452104946379,0.8,0.0001,0.01,0,0,100000,5,2,53,37,100000.0,300.0,0.0,0.25,85000.0,16.109999895095825,1,41450.0,9.94848e-05,2.11798e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.01544452104946379,0.8,0.0001,0.01,0,0,100000,5,2,53,37,100000.0,300.0,0.0,0.25,85000.0,16.101996421813965,1,41450.0,9.94848e-05,2.11798e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.023853323044733008,0.8,0.0001,0.01,0,0,100000,3,2,53,37,100000.0,300.0,0.0,0.25,85000.0,9.283360481262207,1,38950.0,0.000153695,3.03516e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.023853323044733008,0.8,0.0001,0.01,0,0,100000,3,2,53,37,100000.0,300.0,0.0,0.25,85000.0,9.186339616775513,1,38950.0,0.000153695,3.03516e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.03684031498640387,0.8,0.0001,0.01,0,0,100000,1,2,53,37,100000.0,300.0,0.0,0.25,85000.0,2.523106813430786,1,29800.0,0.000237197,4.53381e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.03684031498640387,0.8,0.0001,0.01,0,0,100000,1,2,53,37,100000.0,300.0,0.0,0.25,85000.0,2.540109634399414,1,29800.0,0.000237197,4.53381e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.03684031498640387,0.8,0.0001,0.01,0,0,100000,2,2,53,37,100000.0,300.0,0.0,0.25,85000.0,4.794107675552368,1,29800.0,0.000237799,4.53637e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.03684031498640387,0.8,0.0001,0.01,0,0,100000,2,2,53,37,100000.0,300.0,0.0,0.25,85000.0,4.8601233959198,1,29800.0,0.000237799,4.53637e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.023853323044733008,0.8,0.0001,0.01,0,0,100000,4,2,53,37,100000.0,300.0,0.0,0.25,85000.0,12.180554151535034,1,38950.0,0.000153666,3.03402e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.023853323044733008,0.8,0.0001,0.01,0,0,100000,4,2,53,37,100000.0,300.0,0.0,0.25,85000.0,12.338682413101196,1,38950.0,0.000153666,3.03402e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.03684031498640387,0.8,0.0001,0.01,0,0,100000,3,2,53,37,100000.0,300.0,0.0,0.25,85000.0,7.214874982833862,1,29800.0,0.000237802,4.5359e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.03684031498640387,0.8,0.0001,0.01,0,0,100000,3,2,53,37,100000.0,300.0,0.0,0.25,85000.0,7.2688868045806885,1,29800.0,0.000237802,4.5359e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.023853323044733008,0.8,0.0001,0.01,0,0,100000,5,2,53,37,100000.0,300.0,0.0,0.25,85000.0,15.362263679504395,1,38950.0,0.000153674,3.03456e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.023853323044733008,0.8,0.0001,0.01,0,0,100000,5,2,53,37,100000.0,300.0,0.0,0.25,85000.0,15.427278518676758,1,38950.0,0.000153674,3.03456e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.05689810202763908,0.8,0.0001,0.01,0,0,100000,1,2,53,37,100000.0,300.0,0.0,0.25,85000.0,1.8884258270263672,1,20950.0,0.000367662,7.11304e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.05689810202763908,0.8,0.0001,0.01,0,0,100000,1,2,53,37,100000.0,300.0,0.0,0.25,85000.0,1.87642240524292,1,20950.0,0.000367662,7.11304e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.03684031498640387,0.8,0.0001,0.01,0,0,100000,4,2,53,37,100000.0,300.0,0.0,0.25,85000.0,9.502993822097778,1,29800.0,0.000237807,4.53589e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.03684031498640387,0.8,0.0001,0.01,0,0,100000,4,2,53,37,100000.0,300.0,0.0,0.25,85000.0,9.50399374961853,1,29800.0,0.000237807,4.53589e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.05689810202763908,0.8,0.0001,0.01,0,0,100000,2,2,53,37,100000.0,300.0,0.0,0.25,85000.0,3.4964418411254883,1,20850.0,0.000369145,7.11849e-06
bump,287.0,1.4,1004.5000000000001,717.5000000000001,0.05689810202763908,0.8,0.0001,0.01,0,0,100000,2,2,53,37,100000.0,300.0,0.0,0.25,85000.0,3.617469310760498,1,20850.0,0.000369145,7.11849e-06
